X,Y,name,healthcare,healthcare:speciality,addr:full,addr:city,osm_id
100.3126818,5.3887686,Klinik Lim Siew Kim,clinic,,"596-B, Jalan Jelutong, Jelutong, 11600 Jelutong, Pulau Pinang, Malaysia",Jelutong,9459869389
100.4449736,5.3639064,Klinik Ria Dr. Foo,clinic,,"23, Jalan Tembikai, Taman Mutiara, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",Bukit Mertajam,6562910403
100.444963,5.3638471,Klinik Utama,clinic,,"25, Jalan Tembikai, Taman Mutiara, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",Bukit Mertajam,6562886852
100.4271073,5.3671527,Poliklinik Ikhsan,clinic,,"32, Jalan Sembilang 2, 13700 Seberang Jaya, Pulau Pinang, Malaysia",Seberang Jaya,4618661468
100.4805067,5.3321755,Siang Pharmacy,pharmacy,,"3082 & 3083, Jalan Rozhan, Taman Rozhan, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",Bukit Mertajam,7728876262
100.3086662,5.4034343,Klinik Pergigian Phoon,dentist,,"71-G, 71-G, Jln Trengganu, 10460 George Town, Penang, Malaysia",George Town,9848448675
100.3187556,5.4119839,Hor Choon Haw Chiropractic,doctor,,"5C, Jalan Samak, Taman Perak, 10150 George Town, Pulau Pinang, Malaysia",George Town,4804932821
110.3745001,1.5061255,Tags Chiropractic & Rehabilitation,alternative,chiropractic,"No.50, Heights Drive Commercial Centre, Tabuan Jaya Baru, 93350 Kuching, Sarawak, Malaysia",Kuching,12298887950
101.0752,4.5560325,HTM Pharmacy,pharmacy,,"99, Jalan Pengkalan Barat, Taman Kar King, 31650 Ipoh, Perak, Malaysia",Ipoh,9489514203
102.7709721,2.1489698,Farmasi Sihat,pharmacy,,"No 14-2, Jalan Besar Pagoh, Pagoh, 84600 Muar, Johor Darul Ta'zim, Malaysia",Muar,309478606
102.7670839,2.1454724,Klinik Dr Daris,clinic,,"Jalan Muar, Pagoh, 84600 Pagoh, Johor Darul Ta'zim, Malaysia",Pagoh,247172728
101.3790376,4.471022,Klinik Ibu & Anak Tanah Rata,clinic,,"NO 49 A TINGKAT BAWAH, KEDAI LKNP, Jalan Besar, Tanah Rata, 39000 Tanah Rata, Pahang, Malaysia",Cameron Highlands,4664882215
100.3125971,5.3861857,Bhar Dental,dentist,orthodontics,"15-B, Lengkok Dumbar, Bukit Dumbar, 11600 Jelutong, Pulau Pinang, Malaysia",Jelutong,9897456225
100.3125971,5.3861857,Bhar Dental,dentist,dentistry,"15-B, Lengkok Dumbar, Bukit Dumbar, 11600 Jelutong, Pulau Pinang, Malaysia",Jelutong,9897456225
100.281329,5.2884594,Klinik Kare-Line,clinic,general,"No. 25, 1, Lintang Batu Maung 1, 11960 Batu Maung, Penang, Malaysia",Batu Maung,9901867656
101.6738733,3.2024891,Klinik Pergigian Dr Lim Dan Rakan Rakan,dentist,general,"11A (First Floor, Jalan Batu Ambar, Taman Kok Lian, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9406601543
101.6738733,3.2024891,Klinik Pergigian Dr Lim Dan Rakan Rakan,dentist,orthodontics,"11A (First Floor, Jalan Batu Ambar, Taman Kok Lian, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9406601543
103.7605734,1.464838,Klinik Gan,clinic,,"34 & 34 A, Jalan Sulam, Taman Sentosa, 80150 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,12300616395
103.7613869,1.4651185,Klinik Tay,dentist,,"63-A, Jalan Wong Ah Fook, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,12300616386
101.7524484,2.9632404,Chiropractic Specialty Center - Bangi,alternative,chiropractic,"11, Jalan Medan Pusat 2D Bandar Baru Bangi, Seksyen 9, 43650 Bangi, Selangor, Malaysia",Bangi,12308775731
101.7524248,2.9631698,Homeopathy & Akupuntur Nik Omar,alternative,homeopathy,"NO 29, TINGKAT 1, JALAN PENIAGA U1/34, Persiaran Kerjaya, Hicom-glenmarie Industrial Park, 40150 Shah Alam, Selangor, Malaysia",Shah Alam,12308775730
101.7524248,2.9631698,Homeopathy & Akupuntur Nik Omar,alternative,acupuncture,"NO 29, TINGKAT 1, JALAN PENIAGA U1/34, Persiaran Kerjaya, Hicom-glenmarie Industrial Park, 40150 Shah Alam, Selangor, Malaysia",Shah Alam,12308775730
110.3373884,1.5353306,Navipath Diagnostic,laboratory,,"Ground Floor, Lot 3121, Sublot 4, Jalan Tun Ahmad Zaidi Adruce, Hock Kui Commercial Centre, 93150 Kuching, Sarawak, Malaysia",Kuching,12308964724
110.3372469,1.5327019,Innoquest Pathology,laboratory,,"Grd Floor, Lot 3285, Block 10 KCLD, Jalan Tun Ahmad Zaidi Adruce, Bormill Commercial Centre, 93150 Kuching, Sarawak, Malaysia",Kuching,12308979382
115.0088566,4.7533567,Limbang Medical Clinic (Dr. Lau & Dr. Ong),clinic,,"38-40, Jalan Main Bazaar, Pekan Limbang, 98700 Limbang, Sarawak, Malaysia",Limbang,2697135498
100.9401146,4.7703742,Klinik Kuala Kangsar,doctor,,"NO. 2 & NO. 3 (TINGKAT BAWAH PERSIARAN MEDAN SURIA, OFF, Jalan Taiping, MEDAN SURIA, 33000 Kuala Kangsar, Perak, Malaysia",Kuala Kangsar,5027102122
100.9348654,4.7706267,Klinik Uma,doctor,,"6, LOW ROAD GARDEN, Jalan Dato Sagor, Taman Suria, 33000 Kuala Kangsar, Perak, Malaysia",Kuala Kangsar,5029346522
100.9419497,4.7748014,Klinik Ng & Rakan-rakan,doctor,,"Kampung Banjir, 33000 Kuala Kangsar, Perak, Malaysia",Kuala Kangsar,5029346334
100.9419445,4.7749834,Klinik Pergigian Teh,dentist,,"No. 83C, Jalan Daeng Selili, Kampung Penaga, 33000 Kuala Kangsar, Perak, Malaysia",Kuala Kangsar,5029346335
100.9418886,4.7715561,Guardian,pharmacy,,"NO 4 & 6, JALAN KUALA KANGSAR, Bandar Baru, 33000 Kuala Kangsar, Perak, Malaysia",Kuala Kangsar,4585394944
101.0823805,4.6760264,Farmasi Auni Medicare,pharmacy,,"1-6, Lengkok Meru Permai 1, Halaman Meru Permai, Bandar Meru Raya, 30020 Ipoh, Perak, Malaysia",Ipoh,8219415119
101.0583077,4.5989616,HTM Pharmacy (First Garden),pharmacy,,"9-11, Lorong Taman 12, Taman Pertama, 30100 Ipoh, Perak, Malaysia",Ipoh,4957865521
100.8590894,4.7760997,Klinik Komuniti,doctor,,"2, 2, Persiaran Chandan Puteri, Chandan Putri, 33000 Kuala Kangsar, Perak, Malaysia",Kuala Kangsar,5025008007
100.6668632,4.2002387,Mutiara Dialýß,pharmacy,,,,8353914331
101.1109773,4.6598169,iDentist,dentist,,"19, Laluan Tawas Damai, Taman, Tawas Idaman 1, Taman Tawas Mutiara, 30010 Ipoh, Perak, Malaysia",Ipoh,6688030185
100.9062959,4.4432002,Klinik Desa Bukit Chupak,clinic,,"32800 Parit, Perak, Malaysia",Parit,4588824197
101.123335,4.5767475,Poliklinik V-Care,clinic,,"24, Selasar Rokam 11, Taman Ipoh Jaya, 31350 Ipoh, Perak, Malaysia",Ipoh,8276978220
101.1239382,4.5758314,Poliklinik Ipoh Jaya,clinic,,"291, Jalan Gunung Rapat, Taman Ipoh Jaya, 31350 Ipoh, Perak, Malaysia",Ipoh,8276978218
101.2631849,4.1960836,Klinik Jannah,clinic,,"No. 86 Tingkat Bawah Jalan Pusat Perniagaan Baldwin 35000, Kampung Lubok Katak, 35000 Tapah, Perak, Malaysia",Tapah,10931199603
101.1212892,4.6144936,Choo Clinic,clinic,,"70, Lebuh Medan Ipoh, Bandar Baru Medan Ipoh, 31400 Ipoh, Perak, Malaysia",Ipoh,7286346050
116.1236971,5.0206501,Klinik Desa Dalit,clinic,,"D/A Pejabat Kesihatan Kawasan Keningau, Peti Surat 94 Keningau, Keningau, Sabah, Malaysia",Keningau,7886180589
101.66912,3.2093444,Klinik Nova,clinic,general,"G-03, Residensi Lakeville, 68, Jalan Sibu, Taman Wahyu, 68100 Batu Caves, Selangor, Malaysia",Kuala Lumpur,9929188644
101.0852991,4.5973274,H-Point Pharmacy,pharmacy,,"28-30A, Jalan Leong Sin Nam, Kampung Jawa, 30300 Ipoh, Perak, Malaysia",Ipoh,4981383626
101.0837155,4.5980305,Pathlab,laboratory,,"49, Jalan Datuk Onn Jaafar, Kampung Jawa, 30300 Ipoh, Perak, Malaysia",Ipoh,8581485365
101.0782606,4.5957204,Farmasi Unichem,pharmacy,,"38-42, Jalan Market, 30000 Ipoh, Perak, Malaysia",Ipoh,6499486886
100.6910433,4.2155826,farmasi sitiawan,pharmacy,,"Jalan Lumut, Taman Sitiawan Maju 2, 32000 Sitiawan, Perak, Malaysia",Sitiawan,6165084488
100.6901377,4.2145069,farmasi hing,pharmacy,,"No 2 & 3, Off Jalan Tazali, Jalan Lumut, Taman Bunga Ros, 32000 Sitiawan, Perak, Malaysia",Sitiawan,6165087085
100.5461176,5.3844789,Klinik Safiya,clinic,,"5, Jalan Klc 1, Kulim Landmark Central, 09000 Kulim, Kedah, Malaysia",Kulim,4665596204
100.5581309,5.3975364,Klinik Vigneshwer,clinic,,"5004, Jalan Lunas, Batu 2 1/2, 09000 Kulim, Kedah, Malaysia",Kulim,4957823516
100.5549306,5.3701199,Klinik Dr Chang,clinic,,"11,12&13, Jalan Kelang Lama, Taman Cenderawasih, 09000 Kulim, Kedah, Malaysia",Kulim,4674080004
100.5547068,5.3698878,Klinik Bersatu,clinic,,"287-H, Jalan Tunku Asaad, Kulim, 09000 Kulim, Kedah, Malaysia",Kulim,4674080008
100.5544233,5.3690537,Cosway,pharmacy,,"17, Lorong Kemuning 1, Taman Kemuning, 09000 Kulim, Kedah, Malaysia",Kulim,4674080030
100.8101433,5.0126091,Klinik Desa Jelai,clinic,,"Jalan Kubu Gajah Batu Kurau, Kampung Jelai, 34510 Batu Kurau, Perak, Malaysia",Batu Kurau,9969830359
117.1313723,5.6278012,Poliklinik Telupid,clinic,,"Lot 1, Blok C, Ground Floor, Bangunan Sedco, Telupid, Labuk &amp; Sugut, Telupid, 89100 Beluran, Sabah, Malaysia",Beluran,5083385424
100.9647952,5.0965366,Klinik Kesihatan Lenggong,clinic,,"Jalan Besar, Kampung Batu Berdinding, 33400 Lenggong, Perak, Malaysia",Lenggong,6068977071
101.5840698,3.0501404,Klinik Dr Fadhil,dentist,,"63 A, Jalan USJ 10/1a, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",Subang Jaya,8263096410
116.8005706,6.0731517,"Klinik Kesihatan Kg. Perancangan, Ranau",hospital,,"D/A28 Pejabat Kesihatan Kawasan Tuaran, WDT No. 10 Ranau, 89300 Ranau, Sabah, Malaysia",Ranau,9861577510
101.1517309,4.3113784,Polyklinik Kampar,clinic,,"13, Jalan Terminal Kampar 1/B, PUSAT PERDAGANGAN KAMPAR, 31900 Kampar, Perak, Malaysia",Kampar,4936603881
100.8925045,5.7469232,Klinik Desa Kampung Bandar,clinic,,"Kampung Bandar, 09100 Baling, Kedah, Malaysia",Baling,6465901783
101.5512736,2.6658478,Klinik Kesihatan Tanjung Sepat,clinic,,"MH82+CQ, Kampung Kundang, 42800 Tanjong Sepat, Selangor, Malaysia",Tanjong Sepat,3617375393
101.0753182,4.6736023,Klinik Pergigian Dr. Fadzli,dentist,,"7, Jalan Meru Bestari A2, medan meru bestari, 30020 Ipoh, Perak, Malaysia",Ipoh,7726774795
101.1369711,4.3380401,UTAR Community Counselling Centre (UCCC),counselling,general,"Jalan Universiti, 31900 Kampar, Perak, Malaysia",Kampar,9796166765
116.0750113,5.9785795,Sk Paris,pharmacy,,"Kampung Air, 88000 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu,5175679422
103.0925491,5.3468229,Klinik Adnin,dentist,,"Jalan Kelantan, Kampung Batu Enam, 21200 Kuala Terengganu, Terengganu, Malaysia",Kuala Terengganu,3659753021
101.0758443,4.673187,Klinik 1Malaysia Meru Jaya,clinic,,"1, Jalan Meru Bestari A4, Medan Baru Bestari, 30020 Ipoh, Perak, Malaysia",Ipoh,2868251626
101.1133705,4.5706258,GreenPharm Pharmacy,pharmacy,,"2121 10th St, Menominee, MI 49858, Amerika Syarikat",Ipoh,9135751594
101.1197143,4.6034393,Pantai Hospital Ipoh,hospital,,"126, Jalan Tambun, Taman Ipoh, 31400 Ipoh, Perak, Malaysia",Ipoh,2906645453
116.1074381,5.9667774,Synergy Specialist Eye Centre,optometrist,ophthalmology,"11 & 12, Latitud, 6, Jln Lintas, Taman Bunga Raja (Phase 3 & 4), 88300 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu,10160208077
116.112271,5.9925859,Klinik Dr. Mustafa,doctor,,"Lot 18, Plaza Juta, Mile 4, Jalan Tuaran & Lorong Juta 1, Taman Cempaka, 88400 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu,5966309791
116.0767065,5.9265353,Friendly Specialists Clinic Dr Fong Dr Hsu,clinic,,"Lot A4, Ground Floor, Block A, Lorong Plaza Utama, 88300 Penampang, Sabah, Malaysia",Penampang,2483137697
100.4300107,6.4360368,Georgetown Pharmacy | Changloon,pharmacy,,"No. 99A & 100A, Pekan Changloon, 06010 Changlun, Kedah, Malaysia",Changlun,6531587485
100.5387348,5.3776027,Sri Rambai Farmasi (Kulim),pharmacy,,"2536, Jalan Selasih 2a/1, Taman Selasih, 09000 Kulim, Kedah, Malaysia",Kulim,9571403265
101.5384802,3.0641479,Klinik Bandaran,clinic,,"7, Jalan Utas 15/C, Seksyen 15, 40200 Shah Alam, Selangor, Malaysia",Shah Alam,299415528
113.9927746,4.3079124,Advance Medic Pharmacy (AM),pharmacy,,"LOT 11197 PALM VILLA COMMERCIAL, CENTRE JALAN KUCHING, TAMAN JELITA, 98000 Miri, Sarawak, Malaysia",Miri,11546116759
101.4855205,3.0746718,Farmasi Allcare Shah Alam,pharmacy,,"33, Jalan Plumbum R7/R, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",Shah Alam,4317771091
101.4856071,3.0746998,Allcare Pharmacy,pharmacy,,"28-G-1, Jalan Medan Pusat Bandar 4, Seksyen 9, 43650 Bandar Baru Bangi, Selangor, Malaysia",Shah Alam,4270007700
116.0562914,5.9546951,Persatuan Hemodialisis,dialysis,nephrology,"Persatuan Hemodialisis Kinabalu Sabah,TL1019, 1, Tanjung Aru, 88100 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu,9859927975
101.0773213,4.671705,Pain Paralysis Physioteraphy Centre,rehabilitation,,"20, Jalan Meru Bestari A10, Medan Meru Bestari, Meru Raya, 30020 Ipoh, Perak, Malaysia",Ipoh,7725980895
101.5682403,3.1976938,Be Pharmacy,pharmacy,,"2098, Jalan 3/1, Bandar Baru Sungai Buloh, 47000 Sungai Buloh, Selangor, Malaysia",Sungai Buloh,8259009541
101.742521,3.1989064,Guardian,pharmacy,,"Wil. Persekutuan, MALL,WANGSA AVENUE, LOT G-41, Jalan Wangsa Perdana 1, Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,4961945799
110.3230254,1.5550486,Wija Pharmacy,pharmacy,,"25, Jalan Matang, Petra Jaya, 93050 Kuching, Sarawak, Malaysia",Kuching,7886379497
110.3373629,1.5349695,Specialist Clinic Damai,clinic,,"Hock Kui Commercial Centre, 93200 Kuching, Sarawak, Malaysia",Kuching,7885813556
110.3413587,1.534812,Batu Lintang Pharmacy,pharmacy,,"LOT 1608 (Ground Floor, Jalan Batu Lintang, 93200 Kuching, Sarawak, Malaysia",Kuching,7884521744
114.0015037,4.406852,Vision Pharmacy,pharmacy,,"562, Pelita Commercial Centre, 98000 Miri, Sarawak, Malaysia",Miri,11500247851
113.9794756,4.3894601,Klinik Pergigian Marina,dentist,,"Ground Floor, Lot 2031, Lorong Marina 3/1, Marina Square 1, 98000 Miri, Sarawak, Malaysia",Miri,11569103623
101.761968,2.9635516,Klinik Adam Hawa,clinic,,"G-20, Jalan 8/35, Seksyen 8, 43650 Bandar Baru Bangi, Selangor, Malaysia",Bandar Baru Bangi,12269981385
101.7604183,2.9633406,Klinik Pergigian Musfirah,dentist,,"2-1, Jln 8/36, Seksyen 8, 43650 Bandar Baru Bangi, Selangor, Malaysia",Bandar Baru Bangi,12243540290
101.7649056,2.9640809,Klinik Pakar Kulit Dahlia,doctor,dermatology,"56, Jalan 8/35, Seksyen 8, 43650 Bandar Baru Bangi, Selangor, Malaysia",Bandar Baru Bangi,12270030318
101.7647586,2.964097,Bekam Hamaz,clinic,,"1, 53A, Jalan 8/35, Seksyen 8, 43650 Bandar Baru Bangi, Selangor, Malaysia",Bandar Baru Bangi,12270030317
101.7647983,2.9640562,Klinik Pergigian Dentabay,dentist,,"G-55, Jalan 8/35, Seksyen 8, 43650 Bangi, Selangor, Malaysia",Bangi,12270030315
101.7621324,2.9635957,Qaseh Dental,dentist,,"No. 21-GF, Seri Bangi, Jalan 8/35, Seksyen 8, 43650 Bandar Baru Bangi, Selangor, Malaysia",Bandar Baru Bangi,4758393817
110.3363013,1.5528155,Region Pharmacy,pharmacy,,"225, Jalan Satok, Kuching, 93400, Kuching, Sarawak, 93400 Kuching, Sarawak, Malaysia",Kuching,5171246424
110.3354933,1.5528659,Satok Pharmacy,pharmacy,,"Ground Floor, No.155C Lot 235, Section 10 KTLD, Jalan Satok, 93400 Kuching, Sarawak, Malaysia",Kuching,5171237725
110.3580965,1.5539325,Kosmec Pharmacy,pharmacy,,"Ground Floor, 231, Jln Padungan, 93100 Kuching, Sarawak, Malaysia",Kuching,5168210325
100.4285639,6.4324671,Poliklinik Perubatan Azani,doctor,,"No 3 Pekan Baru, Changlun, 06010 Changlun, Kedah, Malaysia",Changlun,3929296727
100.4282812,6.4318991,Farmasi Wawasan,pharmacy,,"60B, Jalan Kodiang, Changlun, Taman Kempas, 06010 Changlun, Kedah, Malaysia",Changlun,4294346750
116.0467656,5.8923677,Klinik Bumiputera,hospital,,"Lot 31 Poliklinik Bumi Exit Jalan Putatan Putatan, Bandar Putatan, 88200 Putatan, Sabah, Malaysia",Putatan,2509028121
103.9011395,1.7293193,Farmasi Caremart,pharmacy,,"Jalan Niaga 2, Pusat Perdagangan Kota Tinggi, 81900 Kota Tinggi, Johor Darul Ta'zim, Malaysia",Kota Tinggi,4741036992
103.9007609,1.7303106,Klinik Moiz,dentist,,"32, Jalan Niaga 1, Pusat Dagangan Jalan Mawai, 81900 Kota Tinggi, Johor Darul Ta'zim, Malaysia",Kota Tinggi,4142133689
101.6359701,2.9211731,Orion Clinic,clinic,,"A-1-3, Tamarind Square, Persiaran Multimedia, Cyberjaya, 63000 Cyberjaya, Selangor, Malaysia",Cyberjaya,12265757367
101.636603,2.9211496,Gilmore House,doctor,child_psychiatry,"A-01-09, Tamarind Square, Persiaran Multimedia, Cyber 11, 63000 Cyberjaya, Selangor, Malaysia",Cyberjaya,12265757365
101.6357998,2.9211698,Selcare Pharmacy,pharmacy,,"LOT G-4, TINGKAT BAWAH KOMPLEKS PKNS, Persiaran Tasik, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",Shah Alam,12265757354
101.648382,3.0865388,Klinik Wu Dan Tanglim,doctor,,"72, Jalan 1/14, Seksyen 1, 46000 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,1538290189
101.7520331,3.1457064,Klinik Siti,clinic,,"1A-00-01, Pangsapuri Melati, Jalan Merdeka, Merdeka Villa, 68000 Ampang Jaya, Selangor, Malaysia",Ampang,9921844235
100.4778462,5.9440891,Farmasi Hannah,pharmacy,,"2, Jalan Seri Puteh 1, Taman Seri Puteh, 06700 Pendang, Kedah, Malaysia",Pendang,12422079155
101.688101,3.1331199,Klinik Central Brickfields,clinic,,"82, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11909331634
103.9017989,1.7303097,Guardian,pharmacy,,"No. 22, Ground Floor, 23, Jalan Niaga 1, Pusat Perdagangan Kota Tinggi, 81900 Kota Tinggi, Johor Darul Ta'zim, Malaysia",Kota Tinggi,4741043998
100.4778222,5.8197958,Klinik Komuniti Gurun,clinic,,"28G, Jalan Raya, Gurun, 08300 Gurun, Kedah, Malaysia",Gurun,4565301140
101.6413744,3.1004049,Poliklinik Vista,clinic,,"NO 52 PELANGI AVENUE, Jln Kelicap 42A, BANDAR DIRAJA, 41050 Klang, Selangor, Malaysia",Petaling Jaya,4725305802
101.6411435,3.1009008,Klinik Pergigian Harman,dentist,,"No.11-B, Jalan Barat, Pjs 8, 46200 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,4725305794
101.5868353,3.0752996,Barefoot Reflexology,alternative,,"10, Jalan SS 15/4 Subang Jaya, Ss 15, 47500 Selangor, Malaysia",Selangor,12244444907
118.329068,5.0217626,Hasmin Optometry 4,optometrist,,"Jalan Kiambang, Bandar Lahad Datu, 91100 Lahad Datu, Sabah, Malaysia",Lahad Datu,8244955861
100.4204876,6.2623011,Klinik Pergigian,dentist,,"No 41,Tingkat Bawah, Jalan Kpj 2/1,Kompleks Perniagaan Jitra 2, Kampung Tok Kesop, 06000 Jitra, Kedah, Malaysia",Jitra,4504582230
100.4194405,6.2459233,Klinik Pergigian Dr.Mohd Fadzilah,dentist,,"No. 3, Tingkat Bawah, Taman Sri Cempaka, 06000 Jitra, Kedah, Malaysia",Jitra,3934369255
100.419632,6.2610383,Sayang Dialysis,doctor,,"10632, Lorong Kampung Sakan, Taman Intan, 05300 Alor Setar, Kedah, Malaysia",Alor Setar,3934368899
110.3659384,1.2081197,Klinik Kesihatan Teng Bukap,hospital,,"6958+7C, 94700 Siburan, Sarawak, Malaysia",Siburan,12560986961
102.4079406,5.8362806,Farmasi Ehsan Sdn. Bhd,pharmacy,,"Lot 127, Jalan Kota Bharu, Seksyen 1, 16800 Pasir Puteh, Kelantan, Malaysia",Pasir Puteh,7180486677
102.4080261,5.8362966,Guardian,pharmacy,,"PT 483, TINGKAT BAWAH, DEPAN STESEN MINYAK ESSO, JALAN KOTA BAHRU, Pasir Puteh, 16800 Pasir Puteh, Kelantan, Malaysia",Pasir Puteh,6387258976
101.6410061,3.1010727,Poliklinik Lourdes,clinic,,"17, Jalan Barat, Pjs 8, 46200 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,1557921102
110.353913,1.5439971,Klinik Yii,clinic,,"Lot 281, Jalan Westwood & Tabuan Road, Gan Swee Cho Garden, 93100 Kuching, Sarawak, Malaysia",Kuching,12265006266
110.3548766,1.5392833,Klinik Pergigian Benchmark,dentist,,"Ground floor, lot 11067, S3 Curve, Q5A, 93200 Kuching, Sarawak, Malaysia",Kuching,12265032130
103.0908935,5.3419282,Farmasi Warisan,pharmacy,,"11697D, Jalan Kelantan, Kampung Batu Enam, 21200 Kuala Terengganu, Terengganu, Malaysia",Kuala Terengganu,7172102357
103.4364291,4.6358055,Watsons,pharmacy,,"Lot No 121 Ground Floor, Jalan Besar, Kampung Limbung, 23100 Paka, Terengganu, Malaysia",Paka,3975813060
102.4944382,5.7376023,Pharmasi Ihsan,pharmacy,,"No. 235, Jalan Haji Jusoh, Kampung Tanduk, 22000 Jerteh, Terengganu, Malaysia",Jerteh,4523262995
101.6474182,3.0867217,Guardian,pharmacy,,"Ground Floor, Guardian PJ Old Town, 100, Jalan Othman 1/14, Old Town, 46000 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,1538367104
101.7519493,3.1466444,Qualitas Health Klinik Amal Siti,clinic,,"5, Jalan Nirwana 35, Taman Nirwana, 68000 Ampang, Selangor, Malaysia",Ampang,9921844230
101.7401903,3.1022427,Klinik Ho n Ho,clinic,,"No.33 & 35, Jalan 4/96a, Taman Cheras Makmur, 56100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11909611905
101.7401392,3.1019257,Klinik Pergigian Ng,dentist,,"No. 327, 1st Floor, Jln Pudu, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11909611900
101.7406398,3.1023436,Pusat Pakar Mata Dr. Wong Yiing Cheong,optometrist,,"6, Jalan 1/96a, Taman Cheras Makmur, 56100 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",Cheras,11909611893
101.7407227,3.1014564,Foot Master,alternative,reflexology,"36, Jalan 2/96a, Taman Cheras Makmur, 56100 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",Cheras,11909611892
101.7407281,3.1015014,Yan Liong Optometrist,optometrist,,"34, Jalan 2/96a, Taman Cheras Makmur, 56100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11909611891
101.740929,3.1021317,Carrot Vision Optometrist,optometrist,,"4, Jalan 1/96a, Taman Cheras Makmur, 56100 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",Cheras,11909611886
102.272768,2.2028047,Namaste Yoga House Shala;Namaste Physiotherapy Centre,clinic,physiotherapy,"2a, Jalan SP 6, Taman Semabok Perdana, 75150 Melaka, Malaysia",Melaka,6447102013
101.1151531,4.572202,BIG Pharmacy,pharmacy,,"695, Jalan Gunung Rapat Kampung Baru, Kampung Gunung Rapat, 31350 Ipoh, Perak, Malaysia",Ipoh,11464502564
101.1148262,4.5721568,Caring Pharmacy,pharmacy,,"690 & 691, Jalan Gunung Rapat, Kampung Gunung Rapat, 31350 Ipoh, Perak, Malaysia",Ipoh,8276978227
101.577294,3.0655425,Klinik Dr Rosli SS19,clinic,,"81, Jln SS19/6, Ss 19, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,5127472821
116.0889083,5.9623003,Eyescience Optometrist & Children Vision Centre,doctor,optometry,"First Floor, Block B, Lot 7, Phase 3, Wisma Ctf, Damai Plaza, Jalan Damai, Luyang Commercial Centre, 88300 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu,10542940179
101.4500819,3.7444868,Klinik Desa Behrang Stesen,clinic,,"No 7-A Jalan Residen 1 Behrang Residen, Pekan Behrang Stesen, 35950 Behrang Stesen, Perak, Malaysia",Behrang Stesen,1752263717
