X,Y,name,name:en,amenity,building,healthcare,healthcare:speciality,operator:type,capacity:persons,addr:full,addr:city,source,name:ms,osm_id,osm_type
101.761968,2.9635516,Klinik Adam Hawa,,clinic,,clinic,,,,,,,,"12269981385",nodes
102.2162726,6.1344771,Farmasi Norifa,,pharmacy,,,,,,,,,,"11911927869",nodes
113.9794756,4.3894601,Klinik Pergigian Marina,Marina Dental,dentist,,dentist,,,,,Miri,,,"11569103623",nodes
101.6188909,2.9477306,Klinik Pergigian Dr Feeliz,,dentist,,,,,,,,,,"12265975741",nodes
101.6179293,2.9477246,Klinik Amara,,clinic,,,,,,,,,,"12265975746",nodes
101.619141,2.947681,Klinik Pergigian Ophelia,,dentist,,,,,,,,,,"12265975760",nodes
118.329068,5.0217626,Hasmin Optometry 4,,,,optometrist,,,,,,,,"8244955861",nodes
101.5868353,3.0752996,Barefoot Reflexology,,,,alternative,,,,,,,,"12244444907",nodes
101.6411435,3.1009008,Klinik Pergigian Harman,Harman Dental Surgery,dentist,,dentist,,,,,Petaling Jaya,,,"4725305794",nodes
101.6413744,3.1004049,Poliklinik Vista,,clinic,,clinic,,,,,Petaling Jaya,,,"4725305802",nodes
100.4778222,5.8197958,Klinik Komuniti Gurun,,clinic,,clinic,,,,,,survey,,"4565301140",nodes
103.9017989,1.7303097,Guardian,,pharmacy,,pharmacy,,,,,,,,"4741043998",nodes
101.688101,3.1331199,,,clinic,,clinic,,,,,,,,"11909331634",nodes
100.4778462,5.9440891,Farmasi Hannah,,pharmacy,,pharmacy,,,,,,,,"12422079155",nodes
101.7520331,3.1457064,Klinik Siti,,clinic,,clinic,,,,,Ampang,,,"9921844235",nodes
101.648382,3.0865388,Klinik Wu Dan Tanglim,,doctors,,doctor,,,,,Petaling Jaya,,,"1538290189",nodes
101.6357998,2.9211698,Selcare Pharmacy,,pharmacy,,pharmacy,,,,,,,,"12265757354",nodes
101.636603,2.9211496,Gilmore House,,doctors,,doctor,child_psychiatry,,,,,,,"12265757365",nodes
101.6359701,2.9211731,Orion Clinic,,clinic,,clinic,,,,,,,,"12265757367",nodes
103.9007609,1.7303106,,,dentist,,dentist,,,,,,,,"4142133689",nodes
103.9011395,1.7293193,,,pharmacy,,pharmacy,,,,,,,,"4741036992",nodes
101.7401392,3.1019257,Klinik Pergigian Ng,Ng Dental Surgery,dentist,,dentist,,,,,,,,"11909611900",nodes
101.7401903,3.1022427,Klinik Ho n Ho,,clinic,,clinic,,,,,,,,"11909611905",nodes
101.7519493,3.1466444,,,clinic,,clinic,,,,,,,,"9921844230",nodes
101.6474182,3.0867217,Guardian,,pharmacy,,pharmacy,,,,,Petaling Jaya,,,"1538367104",nodes
102.4944382,5.7376023,Pharmasi Ihsan,Pharmasi Ihsan,pharmacy,,pharmacy,,,,,,,,"4523262995",nodes
103.4364291,4.6358055,Watsons,,pharmacy,,pharmacy,,,,,,,,"3975813060",nodes
103.0908935,5.3419282,Farmasi Warisan,,pharmacy,,pharmacy,,,,,,,,"7172102357",nodes
110.3548766,1.5392833,Klinik Pergigian Benchmark,,dentist,,dentist,,,,,,,,"12265032130",nodes
110.353913,1.5439971,Klinik Yii,,clinic,,clinic,,,,,,,,"12265006266",nodes
101.6410061,3.1010727,Poliklinik Lourdes,,clinic,,clinic,,,,,Petaling Jaya,,,"1557921102",nodes
102.4080261,5.8362966,Guardian,,pharmacy,,pharmacy,,,,,,,,"6387258976",nodes
102.4079406,5.8362806,FARMASI EHSAN SDN. BHD,,pharmacy,,pharmacy,,,,,Pasir Puteh,,,"7180486677",nodes
110.3659384,1.2081197,Klinik Kesihatan Teng Bukap,,hospital,,hospital,,,,,,,,"12560986961",nodes
100.419632,6.2610383,Sayang Dialysis,,doctors,,doctor,,,,,,,,"3934368899",nodes
100.4194405,6.2459233,,,dentist,,dentist,,,,,,,,"3934369255",nodes
100.4204876,6.2623011,Klinik Pergigian,,dentist,,dentist,,,,,,,,"4504582230",nodes
100.4201258,6.2390805,MPS Healthcare,,pharmacy,,pharmacy,,,,,,,,"5331605486",nodes
100.4191715,6.2601612,Klinik Gigi Cindy,Cindy Dental Surgery,dentist,,dentist,,,,,,,,"4277774386",nodes
100.4195046,6.2587004,Klinik Pergigian Dr. Salmee & Dr. Rusli,,dentist,,dentist,,,,,,,,"3794070557",nodes
100.4194084,6.254661,Georgetown Pharmacy,,pharmacy,,pharmacy,,,,,,,,"5385389678",nodes
101.5675912,3.0623121,Klinik Iman,,clinic,,clinic,,,,,,https://openstreetcam.org/details/2819138/1631,,"8223664107",nodes
101.4500819,3.7444868,Klinik Desa Behrang Stesen,,clinic,,clinic,,government,,,,,Klinik Desa Behrang Stesen,"1752263717",nodes
116.0889083,5.9623003,Eyescience Optometrist & Children Vision Centre,,doctors,,doctor,optometry,,,,Kota Kinabalu,,,"10542940179",nodes
101.577294,3.0655425,Klinik Dr Rosli SS19,,clinic,,clinic,,,,,,,,"5127472821",nodes
116.0887474,5.9620816,Enlight,,dentist,,,,,,,Kota Kinabalu,,,"10542893048",nodes
101.1148262,4.5721568,Caring Pharmacy,,pharmacy,,pharmacy,,,,,,,,"8276978227",nodes
101.1151531,4.572202,BIG Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11464502564",nodes
102.272768,2.2028047,"Namaste Yoga House Shala;Namaste Physiotherapy Centre",,clinic,,clinic,physiotherapy,,,,,,,"6447102013",nodes
101.740929,3.1021317,Carrot Vision Optometrist,,,,optometrist,,,,,,,,"11909611886",nodes
101.7407281,3.1015014,Yan Liong Optometrist,,,,optometrist,,,,,,,,"11909611891",nodes
101.7407227,3.1014564,Foot Master,,,,alternative,reflexology,,,,,,,"11909611892",nodes
101.7406398,3.1023436,Pusat Pakar Mata Dr. Wong Yiing Cheong,,,,optometrist,,,,,,,,"11909611893",nodes
101.7402237,3.1023725,BP Healthcare,,,,yes,,,,,,,,"11909611906",nodes
100.313219,5.3889975,Klinik Bersatu,,clinic,,clinic,,,,,,,,"9121526744",nodes
111.5202318,2.1306805,PMG Pharmacy,,pharmacy,,pharmacy,,,,,,,,"6018979747",nodes
103.5881527,1.553018,Klinik Komuniti Bandar Baru Kangkar Pulai,,clinic,,,,,,,,,,"8191056479",nodes
101.7105985,3.1394069,Pudu Specialist Centre,,clinic,,clinic,,,,,,,,"10312438995",nodes
101.7420177,3.1009501,Kedai Ubat Yun Choon Tong,,pharmacy,,pharmacy,,,,,,,,"11903790782",nodes
101.7420095,3.1008923,Yulex Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11903790783",nodes
101.7419245,3.1005778,Kedai Ubat Ming Loong Sdn Bhd,,pharmacy,,pharmacy,,,,,,,,"11903790785",nodes
102.9538575,1.8437581,NH Pharmarcy,,pharmacy,,pharmacy,,,,,,,,"7266765813",nodes
101.1174409,4.5493396,Healthlane Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11063029206",nodes
101.6701008,3.0835154,Klinik Nuvamed,Nuvamed Clinic,clinic,,clinic,,,,,Kuala Lumpur,,Klinik Nuvamed,"2358174027",nodes
100.9176789,5.6754531,Farmasi Baling,,pharmacy,,pharmacy,,,,,,https://openstreetcam.org/details/2366530/1568,,"8120722688",nodes
111.4132704,2.5225347,Hospital Daro,,hospital,,hospital,,government,,,,,,"2445304105",nodes
101.5774282,3.4172578,Klinik Ibu Dan Anak Bukit Sentosa,,clinic,,clinic,,,,,,,,"8081619760",nodes
101.6816757,3.0834678,Klinik Hope,,clinic,,clinic,,,,,,,,"7314365884",nodes
101.4100343,3.314201,Klinik Ng dan Singh,,clinic,,clinic,,,,,,https://openstreetcam.org/details/2231966/3370,,"8058047045",nodes
101.9407978,2.7243497,Sejeri Pergigian Chin,Chin Dental Surgery,dentist,,dentist,,,,,,,,"8049683436",nodes
101.9407612,2.7244911,Raj Klinik Pakar Mata & Surgeri,,doctors,,doctor,ophthalmology,,,,Seremban,,,"4900680108",nodes
101.6686199,3.0635851,Klinik Falim,,clinic,,clinic,,,,,,,,"8048019192",nodes
101.4985639,2.8765346,Farmasi High Street,High Street Pharmacy,pharmacy,,pharmacy,,,,,,,,"8044596455",nodes
101.4978253,2.8755572,Farmasi Multicare,Multicare Pharmacy,pharmacy,,pharmacy,,,,,,,,"8044540212",nodes
101.697947,2.8398287,Klinik Horizon,,clinic,,clinic,,,,,Sepang,,,"11898786131",nodes
100.3376763,5.4136809,Weng Seng Heng Medical Hall,,,,alternative,,,,,,,,"5960717003",nodes
101.5849056,3.2231748,Wad 52 Hospital Sungai Buloh,,,,ward,,,,,,,,"4647693214",nodes
101.6725077,3.0744562,Kedai Ubat Ban Kar Hing,,,,alternative,traditional_chinese_medicine,,,,,,,"8048073801",nodes
101.6975747,2.8390414,JL Dialysis,,clinic,,dialysis,nephrology,,,,Sepang,,,"11898786128",nodes
102.2314098,2.4696712,Farmasi Multicare,Multicare Pharmacy,pharmacy,,pharmacy,,,,,,,,"8024489709",nodes
110.3788878,1.5185917,Dr Kho Dental Surgery,,dentist,,dentist,"dentist;general;orthodontics;clinic",,,,KUCHING,,,"8023622966",nodes
101.451537,3.0502682,Poliklinik Lourdes,Lourdes Polyclinic,clinic,,clinic,,,,,,,Poliklinik Lourdes,"8010144518",nodes
113.9652138,4.0985668,Clover Pharmacy,,pharmacy,,pharmacy,,,,,Bekenu,,,"12090175269",nodes
101.1443714,4.3271677,Klinik Pergigian Bandar Baru Kampar,Kampar New Town Dental Clinic,dentist,,dentist,,,,,,,,"4936642310",nodes
101.5995034,3.1204994,Qualiteeth,,dentist,,dentist,,,,,,,,"3237607054",nodes
101.1593049,4.4565277,New Oasis Holding Sdn Bhd,New Oasis Holding Sdn Bhd,pharmacy,,pharmacy,,,,,,,,"4765981221",nodes
101.7414802,3.1002108,Klinik Pergigian Drs. Wong & Partners,,dentist,,dentist,,,,,,,,"11893032130",nodes
101.7411111,3.1009278,Klinik Pergigian Bunny,,dentist,,dentist,,,,,,,,"10874969569",nodes
101.7411727,3.1001253,AA Pharmacy,,pharmacy,,pharmacy,,,,,,,,"10874969579",nodes
101.7411537,3.1000012,Health Lane Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11455095887",nodes
101.7412474,3.1009371,Pusat Rawatan Orthopedik Yi Xin,,doctors,,doctor,orthopaedics,,,,,,,"11893032080",nodes
101.7416241,3.1007974,Klinik Yap & Looi (Klinik Too),,clinic,,clinic,,,,,,,,"11893032115",nodes
101.741245,3.1004262,Klinik Medilove,,clinic,,clinic,,,,,,,,"11893032122",nodes
101.5374615,3.0039503,Klinik Metro,,clinic,,clinic,,,,,,,,"3961301909",nodes
101.628676,3.1418063,Dental Image,,dentist,,dentist,,,,,,,,"4019267365",nodes
101.4518654,3.0653824,Drs. Wong & Partners,,dentist,,dentist,,,,,,,,"8007333895",nodes
101.5370072,3.005002,Klinik Mediviron,,clinic,,clinic,,private,,,,,Klinik Mediviron,"3961150788",nodes
100.3674599,6.1183708,Maha Klinik,,clinic,,clinic,,,,,,,,"4474560058",nodes
101.6709122,3.1329675,Premier Clinic,,clinic,,clinic,plastic_surgery,,,,,,,"7249576786",nodes
102.2315838,2.4685637,Kedai Ubat Chee Min,,,,alternative,,,,,,,,"8024517431",nodes
101.4504343,3.0504945,Perubatan Homoeopati Klang,,,,alternative,homeopathy,,,,,,Perubatan Homoeopati Klang,"8010156754",nodes
102.5416495,2.269948,Guardian,,pharmacy,,pharmacy,,,,,,,,"7991634134",nodes
102.5567225,2.1224527,Klinik Desa Rawang,,clinic,,clinic,,,,,,,,"7991292707",nodes
102.5496185,2.1796961,Klinik Desa Bukit Kangkar,,clinic,,clinic,,,,,,,,"7991292770",nodes
101.6700101,3.0834577,Vogue Clinic,Vogue Clinic,clinic,,clinic,dermatology,,,,Kuala Lumpur,,,"4705913780",nodes
101.6718103,3.0828246,Pusat Pergigian Sim & Hooi,Sim & Hooi Dental Centre,dentist,,dentist,,,,,Kuala Lumpur,,,"4706836321",nodes
101.64838,3.0865018,Klinik Pergigian Dr M Rama,Dr Rama Dental Surgery,dentist,,dentist,,,,,Petaling Jaya,,,"4708991282",nodes
101.6481738,3.0865725,Klinik Pergigian Drs Wong & Partners,Drs Wong & Partners Dental Surgeons,dentist,,dentist,,,,,Petaling Jaya,,,"4708991283",nodes
101.6700104,3.0822098,Klinik & Surgeri Overseas Union,,doctors,,doctor,,,,,Kuala Lumpur,,Klinik & Surgeri Overseas Union,"4706828884",nodes
101.6702922,3.0817437,Klinik Pergigian Khoo,Khoo Dental Surgery,dentist,,dentist,,,,,Kuala Lumpur,,Klinik Pergigian Khoo,"4706836290",nodes
101.6703646,3.0816232,Poliklinik Kumpulan City,,doctors,,doctor,,,,,Kuala Lumpur,,Poliklinik Kumpulan City,"4706836291",nodes
101.6713099,3.0829571,Klinik Pergigian OUG,OUG Dental Surgery,dentist,,dentist,,,,,Kuala Lumpur,,,"4706836317",nodes
101.4806693,3.0258856,Klinik Mediviron,,clinic,,clinic,,,,,Shah Alam,,Klinik Mediviron,"4707733766",nodes
101.3890925,4.492018,Klinik Wong,,doctors,,doctor,,,,,Cameron Highlands,,,"4672356149",nodes
101.6460139,3.0749079,Klinik Famili TTDI,,clinic,,clinic,,,,,Petaling Jaya,,,"4705754454",nodes
101.6720779,3.0821701,Klinik Mediviron,,clinic,,clinic,,private,,,Kuala Lumpur,,Klinik Mediviron,"4706836323",nodes
101.672738,3.0822864,Klinik Nur Sejahtera,,clinic,,clinic,,,,,Kuala Lumpur,,,"4706836328",nodes
102.400951,3.4599709,Klinik Putramedic,,clinic,,clinic,,,,,Temerloh,,,"6257189764",nodes
101.5995926,3.1026825,MB Star Dialysis Centre,,clinic,,clinic,,,,,Petaling Jaya,,,"4715487328",nodes
101.6355601,3.074243,Klinik Widuri,,clinic,,clinic,,,,,Petaling Jaya,,,"4734659385",nodes
101.6836221,3.1301664,Klinik Mediviron,,clinic,,clinic,,,,,Kuala Lumpur,,Klinik Mediviron,"4769200892",nodes
101.6835396,3.128397,Klinik Pergigian Bala,Bala Dental Surgery,dentist,,dentist,,,,,Kuala Lumpur,,,"4769200899",nodes
101.663636,3.0870786,J Low Dental Clinic,,dentist,,dentist,,,,,,,,"12101707382",nodes
101.7128088,3.1979661,Klinik KJ Lim,KJ Lim Clinic,clinic,,clinic,general,private,,,Kuala Lumpur,https://www.mapillary.com/app/?pKey=314616943679056,Klinik KJ Lim,"7315487392",nodes
101.6833087,3.1305164,Poliklinik Mallal,,doctors,,doctor,,,,,Kuala Lumpur,,Poliklinik Mallal,"4769200888",nodes
101.7178069,3.2065655,Klinik Pertama Danau Kota,,clinic,,clinic,,,,,,,,"7315487386",nodes
101.7467149,3.0574564,Poliklinik Cahaya Cheras,,clinic,,clinic,,,,,,,,"7314704258",nodes
101.7440464,3.0617232,Klinik Selvamuthu dan Rakan - rakan,,clinic,,clinic,,,,,,,,"7314704263",nodes
101.7423134,3.0627965,Klinik Ruqyah Syari'iyyah,,clinic,,clinic,,,,,,,,"7314704264",nodes
101.6579844,3.0734964,Klinik Sharon,,clinic,,clinic,,,,,,,,"7314227588",nodes
110.3663579,1.5173754,Klinik Dr. Wong Kai Siong,,clinic,,clinic,,,,,,,,"7977710586",nodes
101.6654735,3.1523132,Kuala Lumpur Sports Medicine Centre,,clinic,,clinic,,,,,,,,"6185481485",nodes
101.6633355,3.0870163,,,pharmacy,,pharmacy,,,,,,,,"12101707384",nodes
103.418511,4.7412467,Pusat Perubatan Hijraa,,clinic,,,,,,,,,,"9722425585",nodes
101.9396288,2.7263323,Klinik Pakar Wanita & Ortopedik,,doctors,,doctor,"gynaecology;orthopaedics",,,,Seremban,,,"4900680122",nodes
101.9394694,2.72629,Poliklinik Rakyat,,doctors,,doctor,,,,,Seremban,,,"4900680123",nodes
101.9391083,2.7261812,Klinik Pakar Kanak-Kanak Sayangku,,doctors,,doctor,paediatrics,,,,Seremban,,,"4900680129",nodes
101.7127104,3.1347897,Klinik H & W,,clinic,,clinic,,,,,,,Klinik H & W,"7315469368",nodes
101.7130395,3.1349546,Klinik Ho,,clinic,,clinic,,,,,,,Klinik Ho,"7315469367",nodes
101.7126578,3.1348423,Pusat Perubatan N & L Medical Centre,,clinic,,clinic,,,,,,,Pusat Perubatan N & L Medical Centre,"7315469369",nodes
101.7126195,3.134902,Klinik Seri Bintang,,clinic,,clinic,,,,,,,Klinik Seri Bintang,"7315469370",nodes
101.7123428,3.1354238,Poliklinik Tham & Ng,,clinic,,clinic,,,,,,,Poliklinik Tham & Ng,"7315469371",nodes
101.712322,3.1359583,Pathlab,Pathlab,clinic,,clinic,,,,,,,,"4211695789",nodes
101.7132058,3.1347205,Klinik Ng dan Lee,,clinic,,clinic,,,,,,,Klinik Ng dan Lee,"7315469365",nodes
101.7131029,3.1348614,Klinik Tsu & Ng,,clinic,,clinic,,,,,,,Klinik Tsu & Ng,"7315469366",nodes
101.7122176,3.1354509,Klinik Pakar Kulit Chow,,clinic,,clinic,,,,,,,Klinik Pakar Kulit Chow,"7315469372",nodes
101.711921,3.1359332,Klinik Sri Intan,,clinic,,clinic,,,,,,,Klinik Sri Intan,"7315469373",nodes
117.9785183,5.5633848,Kinabatangan Hospital,,hospital,,,,,,,,,,"1319904966",nodes
101.5214284,3.6805565,Klinik dan Segeri K.W. Chan,,clinic,,clinic,,,,,,,Klinik dan Segeri K.W. Chan,"8089020496",nodes
103.5935158,1.3369397,MJ Healthcare Centre,MJ Healthcare Centre,clinic,,,,,,,,,,"11880550836",nodes
110.3537644,1.5556768,UMH,UMH,pharmacy,,pharmacy,,,,,Kuching,,UMH,"5253861821",nodes
101.6942121,2.8182599,Klinik Pergigian Warisan,,clinic,,clinic,dentist,,,,,,Klinik Pergigian Warisan,"6200097716",nodes
101.7334586,3.205675,Klinik Mediviron,,clinic,,clinic,,private,,,,,Klinik Mediviron,"11377867711",nodes
101.1201165,4.6148412,Gul Medical Centre sdn Bhd,,clinic,,clinic,,,,,,,,"7286346066",nodes
101.6934114,3.1396551,The KL Clinic,,clinic,,clinic,,,,,,,,"11871659778",nodes
103.9350699,1.5239177,Klinik Kesihatan Cahaya Baru,,clinic,,clinic,,,,,,,,"7273720887",nodes
101.6869059,3.1000465,Guardian,,pharmacy,,pharmacy,,,,,Kuala Lumpur,,,"3614672484",nodes
101.6864899,3.0994408,BIG Pharmacy,,pharmacy,,pharmacy,,,,,,,,"10239474806",nodes
101.6864879,3.0992632,Poliklinik Kumpulan City,,clinic,,clinic,,,,,,,,"10239474809",nodes
104.261911,1.5386392,First Aid Room,,clinic,,clinic,general,,,,,,,"5572928378",nodes
100.5350729,5.0132788,Watsons,,pharmacy,,pharmacy,,,,,,,,"12542087529",nodes
104.2603641,1.5406716,First Aid Room,,clinic,,clinic,,,,,,,,"5572928377",nodes
100.3390594,5.4165985,The Pearl,,clinic,,clinic,,,,,,,,"5658306765",nodes
102.3615503,6.0723652,Klinik Pancho,,clinic,,,,,,,,,,"8971279650",nodes
101.1522705,4.312669,i-Health Pharmacy Kampar Sdn Bhd,i-Health Pharmacy Kampar Sdn Bhd,pharmacy,,pharmacy,,,,,,Mapillary,,"7691131453",nodes
100.235151,5.3507739,Farmasi (Pharmacy) Alpro,,pharmacy,,pharmacy,,,,,Balik Pulau,https://openstreetcam.org/details/2115646/1257,,"6533544585",nodes
101.587524,3.0737209,BIG Pharmacy SS15,,pharmacy,,pharmacy,,,,,,,,"6280402059",nodes
102.410913,6.0270086,Klinik Desa Pantai Baru,,clinic,,clinic,,,,,,,,"8015247685",nodes
114.0080749,4.3680564,Mobility Matters Physio & Rehab,,,,physiotherapist,,,,,Miri,,,"11507724185",nodes
101.6978411,3.1433319,Yong Fong Thai,,,,alternative,traditional_chinese_medicine,,,,,,,"11359425786",nodes
101.7802611,2.9761408,Klinik Premier,,doctors,,doctor,,,,,Kajang,,,"4755587645",nodes
101.7802215,2.9759657,Poliklinik Damai,,doctors,,doctor,,,,,Kajang,,,"4755587647",nodes
101.7296249,3.1125361,Klinik Kanak-Kanak Ew,,clinic,,clinic,child_psychiatry,,,,,https://www.mapillary.com/app/?pKey=rSSEmtBac9s2vMzMzzo8bh&focus=photo,Klinik Kanak-Kanak Ew,"6546324286",nodes
101.7295955,3.1126584,Klinik Pakar Perubatan Pertama,Pertama Specialist Centre,clinic,,clinic,,,,,,https://www.mapillary.com/app/?pKey=GAp6ibOmAxh51vRShzCHrx&focus=photo,Klinik Pakar Perubatan Pertama,"6546305988",nodes
101.6239584,3.0203085,Guardian,,pharmacy,,pharmacy,,,,,,,,"11862902001",nodes
101.6205293,3.045518,Guardian,,pharmacy,,pharmacy,,,,,,,,"11862455671",nodes
101.6104067,3.0728186,Guardian,,pharmacy,,pharmacy,,,,,,,,"11862350518",nodes
102.2325859,6.1144356,Farmasi Sireh,,pharmacy,,pharmacy,,,,,,https://openstreetcam.org/details/3730401/72,,"3766781374",nodes
102.230306,6.1142849,Klinik Primer Lembah Sireh,,clinic,,clinic,,,,,,https://openstreetcam.org/details/3730961/6,,"3766759474",nodes
101.68715,3.1769865,Klinik Wanita Nara,,clinic,,clinic,,,,,,,,"12543427668",nodes
103.3199168,2.0362997,Watsons,,pharmacy,,pharmacy,,,,,,,,"6560585387",nodes
102.2385505,6.0910252,Klinik Primer Wakaf Che Yeh,,clinic,,,,,,,,,,"10224838290",nodes
101.7356461,3.0822774,Klinik Mediviron,,clinic,,clinic,,private,,,,https://www.mapillary.com/app/?pKey=XJo55PwoxkYUyJF43CNKaV&focus=photo,Klinik Mediviron,"6602343590",nodes
101.7358271,3.0822725,Farmasi Health Lane,,pharmacy,,pharmacy,,,,,,https://www.mapillary.com/app/?pKey=PM1J9z0PIxEnd4cAZPUedf&focus=photo,,"6602346886",nodes
101.7354096,3.0822838,Klinik Pergigian Koo,,dentist,,dentist,,,,,,https://www.mapillary.com/app/?pKey=Rl5nfYlPWymAcSsayxvrvH&focus=photo,,"6602351087",nodes
101.0770572,4.5971203,,,clinic,,clinic,,,,,,,,"6709938386",nodes
100.3414535,5.4177714,Klinik B. S. Tan,,clinic,,clinic,,,,,,,,"11850194836",nodes
101.67072,3.0810447,Klinik Kanak-kanak Ooi,Ooi Child Clinic,clinic,,clinic,paediatrics,,,,Kuala Lumpur,,Klinik Kanak-kanak Ooi,"4706836295",nodes
102.037863,2.3617122,Klinik Adam,,clinic,,clinic,,,,,Melaka,https://www.mapillary.com/app/?pKey=5693863860655152,,"4571480581",nodes
100.2782651,5.3999751,Nyin Oi Tang Medical Hall,,,,alternative,traditional_chinese_medicine,,,,,,Kedai Ubat Nyin Oi Tang,"9720856006",nodes
100.2782448,5.3999271,Poh Cheong Tong,,,,alternative,traditional_chinese_medicine,,,,,,Kedai Ubat Poh Cheong Tong,"9720856007",nodes
101.6103405,3.0646695,Sunway TCM Centre,,,,alternative,traditional_chinese_medicine,,,,,,,"11862350544",nodes
116.3120987,4.5380984,Klinik Kesihatan Pensiangan,,clinic,,clinic,,,,,,,,"7893291647",nodes
116.3086881,5.1479233,Klinik Kesihatan Sook,,clinic,,clinic,,,,,,,,"7891795966",nodes
101.615454,3.0885705,Kelinik Nasional,,clinic,,clinic,,,,,Petaling Jaya,,,"4715896526",nodes
115.2395524,5.2828335,Klinik 1 Malaysia UTC Labuan,,clinic,,clinic,,,,,,,,"4776362060",nodes
116.6628252,5.9517796,Klinik Dr. Afifi,,clinic,,clinic,,,,,,,,"5455084549",nodes
116.6648034,5.9521667,Klinik dan Surgeri Dr. Stanley Chong,,clinic,,clinic,,,,,,,,"5455084550",nodes
100.3711447,6.1234335,Klinik Sakit Mata Socka,,doctors,,doctor,,,,,,https://kartaview.org/details/3626317/138/track-info,,"8810812841",nodes
100.3676806,6.1308501,Pusat Dialisis NKF - Superkids Trinity,,doctors,,doctor,,,,,,,,"8816033099",nodes
101.7056541,3.144741,Klinik Dr. Gigi @ Pudu,,dentist,,dentist,,,,,,,Klinik Dr. Gigi @ Pudu,"7242330985",nodes
101.7438513,3.054642,Klinik Mediviron,,clinic,,clinic,,private,,,,,Klinik Mediviron,"7314704256",nodes
101.6060311,3.1014406,Klinik Johari dan Anita,,clinic,,clinic,,,,,,,,"7266914920",nodes
101.6399061,3.2147798,Klinik Dr. Ko,,clinic,,clinic,dermatology,,,,,,Klinik Dr. Ko,"7317774157",nodes
101.6429453,3.2133476,Klinik Mediviron,,clinic,,clinic,,private,,,,,Klinik Mediviron,"7317774161",nodes
100.3218293,5.4234403,D' Light Pharmacy,,pharmacy,,pharmacy,,,,,,,,"9717149590",nodes
103.6670643,1.5170786,Lyvin Clinic,,clinic,,clinic,,,,,Skudai,,,"7555418252",nodes
103.3144031,1.7895718,Poliklinik Sejahtera,,clinic,,clinic,,,,,,https://www.mapillary.com/app/?pKey=4EPE7lIHcLXMWa1QgbeTUC&focus=photo,,"7871101097",nodes
102.9492079,1.8352182,Klinik Kurnia,Kurnia Clinic,clinic,,clinic,,,,,,,Klinik Kurnia,"7692160999",nodes
101.7691959,3.038936,Klinik Mediviron,,clinic,,clinic,,private,,,Cheras,https://www.mapillary.com/app/?pKey=3hkxb4SrZgqspB7Z9pYakx&focus=photo,Klinik Mediviron,"7711237569",nodes
101.7352913,3.0822816,Klinik Medic 360,,clinic,,clinic,,,,,,,,"7714286494",nodes
101.7350506,3.0822889,Dr. Alvin Baby & Child Specialist Clinic,,clinic,,clinic,paediatrics,,,,,,,"7714286496",nodes
101.7372927,3.0814153,BIG Pharmacy,,pharmacy,,pharmacy,,,,,,https://www.mapillary.com/app/?pKey=Y1rcQgBK2bWipdJ7CMsXGN&focus=photo,,"7714286525",nodes
102.0394192,2.3619055,Pusat Dialisis DaVita,,clinic,,clinic,,,,,,,,"7124682400",nodes
101.7062992,3.0224495,Klinik Pakar Perubatan Pertama,,clinic,,clinic,,,,,,,,"12894125583",nodes
101.7049309,3.0212039,BP,BP,clinic,,clinic,,,,,,,BP,"9510130343",nodes
101.7051791,3.0213905,Klinik Lee & Low,,clinic,,clinic,,,,,,,,"12894125564",nodes
101.7046415,3.0206606,Pusat Pergigian Wong & Kuay,Wong & Kuay Dental Clinic,dentist,,dentist,,,,,,,,"12894125556",nodes
101.70619,3.022308,Klinik Wai,,clinic,,clinic,,,,,,,,"12894125580",nodes
101.7050295,3.0212859,Klinik Pakar Mata Serdang,,doctors,,doctor,ophthalmology,,,,,,,"12894125561",nodes
101.7052773,3.0214555,Klinik Pergigian Grace,,dentist,,dentist,,,,,,,,"12894125566",nodes
101.7060264,3.0220872,Klinik Mediviron,,clinic,,clinic,,private,,,,,Klinik Mediviron,"12894125576",nodes
